block_height,hash,waiting_time,gas_price,gas_used,fees
6825127,7c5f36,2,21000000000,21000,441000000000000
6826123,377301,18,80000000000,37679,3014320000000000
6825752,95ed56,21,20000000000,21000,420000000000000
6825784,926c2a,14,14000000000,77704,1087856000000000
6825477,df8e37,7,50000000000,21000,1050000000000000
6826028,024ebb,0,60000000000,143081,8584860000000000
6826275,03ab79,20,30000000000,31724,951720000000000
6824911,5618cd,13,41000000000,32945,1350745000000000
6825420,b0572b,46,100000000000,22741,2274100000000000
6824759,fc9938,5,23000000000,21000,483000000000000
6826257,e5b5c7,0,10000000000,21000,210000000000000
6824811,0bb91f,16,100000000000,21000,2100000000000000
6826134,cd56bc,1240,4281250000,22841,97788031250000
6825321,dd5bc3,14,8844726045,21000,185739246945000
6825760,4f6749,19,20000000000,21000,420000000000000
6825776,35517e,-8,35000000000,52903,1851605000000000
6826124,ae29c7,1,41000000000,22115,906715000000000
6826110,a0d05e,2,10000000000,21000,210000000000000
6825579,4fac88,-44,10000000000,21000,210000000000000
6824881,f1b704,2241,3000000000,21000,63000000000000
6825386,4a18ff,-9,60000000000,143081,8584860000000000
6824859,ce79a3,54,1000000000,21000,21000000000000
6824870,679f15,1,10000000000,52948,529480000000000
6825353,0f0086,0,7000000000,52649,368543000000000
6825413,3bb8c5,30,71000000000,21000,1491000000000000
6825654,cfe395,3,10000000000,260966,2609660000000000
6824779,cca333,0,1000000000,21000,21000000000000
6825929,876f07,0,8500670000,27430,233173378100000
6825349,c8f431,9,20000000000,21916,438320000000000
6825290,af45f3,936,7400000000,28863,213586200000000
6826077,f0f7d3,17,50000000000,21000,1050000000000000
6826194,d1abb6,6,11000000000,51701,568711000000000
6825196,6edfb8,15,50000000000,52946,2647300000000000
6826169,aa0284,19,20000000000,43704,874080000000000
6824793,1a22af,4,100000000000,21000,2100000000000000
6826107,711494,17,60000000000,143081,8584860000000000
6825836,23747b,11,10000000000,21000,210000000000000
6824845,f0ba33,12,60000000000,143081,8584860000000000
6824752,5668b9,12,50000000000,21000,1050000000000000
6825212,805db3,15,19000000000,21000,399000000000000
6825661,b7bb07,9,10000000000,39512,395120000000000
6826073,6d5596,205,9000000000,37116,334044000000000
6825377,0a85eb,23,60000000000,21000,1260000000000000
6825492,ff2e0e,2,60000000000,21000,1260000000000000
6824822,03d2a3,-1,1000000000,21000,21000000000000
6826201,33bb57,15,20000000000,51621,1032420000000000
6825075,df3fcb,1,47619047619,21000,999999999999000
6825489,f39611,0,60000000000,143081,8584860000000000
6825054,5bb186,63,12000000000,53555,642660000000000
6825534,ecc682,17,7000000000,35869,251083000000000
6824800,a0dfd2,62,1000000000,21000,21000000000000
6825029,56b915,16,60000000000,143081,8584860000000000
6825004,efdf36,8,50000000000,52594,2629700000000000
6824976,0ebace,2,91000000000,51586,4694326000000000
6825222,da1833,28,60000000000,143081,8584860000000000
6825678,8767cb,24,60000000000,143081,8584860000000000
6824841,a6eea8,2,15000000000,23455,351825000000000
6825888,3c9be8,5,20000000000,142580,2851600000000000
6826005,295245,0,51900000000,21000,1089900000000000
6824806,9da58e,0,1000000000,21000,21000000000000
6825156,98ecc6,9,13000000000,86932,1130116000000000
6825852,533d62,0,10000000000,36721,367210000000000
6825586,717144,2,12000000000,21004,252048000000000
6825362,d7fcc5,7,60000000000,21000,1260000000000000
6826059,d5481d,60,10000000000,21000,210000000000000
6825941,92714f,0,8100000000,37415,303061500000000
6824880,e9ea00,8,8040340000,497794,4002433009960000
6826118,481c68,9,40000000000,36458,1458320000000000
6825783,c9a505,12,71000000000,21000,1491000000000000
6824849,4ee29a,8,10000000000,21000,210000000000000
6825941,f9d222,1,8651876704,14225,123072946114400
6825326,226828,1,30000000000,21000,630000000000000
6826085,e59096,-10,49931491462,23268,1161805943337816
6825495,724105,6,42000000000,22399,940758000000000
6826150,8a104b,3,50000000000,21000,1050000000000000
6825634,a3b529,1,15000000000,95453,1431795000000000
6826046,eddeee,7,25000000000,58166,1454150000000000
6825283,e50d6a,0,60000000000,143081,8584860000000000
6825476,aa6b7e,73,1000000000,21000,21000000000000
6824880,6033bc,5,8000000000,94595,756760000000000
6826242,d32150,-2,60000000000,143081,8584860000000000
6825107,426abd,5,20000000000,21000,420000000000000
6825861,e88801,84,1000000000,21000,21000000000000
6825658,fb8baa,1,10000000000,21000,210000000000000
6825820,1f21ad,14,31000000000,23419,725989000000000
6824990,786a9a,31,71000000000,21000,1491000000000000
6825685,2d7513,3,8040000000,298683,2401411320000000
6825032,52477b,86,7000000000,131609,921263000000000
6825656,503f56,0,16000000000,21000,336000000000000
6825740,d475c6,4,20000000000,22158,443160000000000
6825996,137c68,0,1000000000,21000,21000000000000
6825463,c1efaf,1,10000000001,160595,1605950000160595
6825922,4a0b24,8,50000000000,21000,1050000000000000
6825248,2bae61,6,100000000000,21000,2100000000000000
6825666,467ad9,48327,5000000000,1603044,8015220000000000
6825467,d1b79d,4,45746031746,21000,960666666666000
6824786,6aa7b6,6,50000000000,37844,1892200000000000
6825402,4143b7,23,52000000000,21000,1092000000000000
6825342,9994d4,14265,5000000000,21000,105000000000000
6826149,f07060,3,50000000000,21000,1050000000000000
6824933,8fae2d,13,100000000000,21000,2100000000000000
6825326,e44617,7,10000000000,37180,371800000000000
6825088,dcbc24,13,120000000000,37013,4441560000000000
6824793,284774,18,72000000000,36937,2659464000000000
6825774,849de0,-1,10000000000,21000,210000000000000
6825907,f5f475,5,23000000000,21000,483000000000000
6825945,2a3b54,0,20000000000,157324,3146480000000000
6825082,b47fd3,13,20000000000,113028,2260560000000000
6825195,3d0cc0,6,31000000000,21000,651000000000000
6826190,6f820f,122,5110000000,58133,297059630000000
6824907,09f175,28,71000000000,21000,1491000000000000
6825164,e974a5,3,31000000000,22158,686898000000000
6824920,777efa,6,23000000000,21000,483000000000000
6825096,b5d3f3,52,71000000000,21000,1491000000000000
6826029,392c08,6,20000000000,21000,420000000000000
6824821,830091,5,15000000000,53391,800865000000000
6826331,444d65,0,100000000000,31908,3190800000000000
6825186,3670b9,1,100000000000,21000,2100000000000000
6825552,0c86c1,0,1000000000,21000,21000000000000
6825007,988c5c,3,15000000000,45492,682380000000000
6826163,d8de25,3,18000000000,157132,2828376000000000
6824873,364e0e,1,15000000000,91827,1377405000000000
6825791,9aaf24,1,14000000000,54759,766626000000000
6826185,a7bcdb,28,60000000000,143081,8584860000000000
6824899,ffbc92,259,1000000000,21000,21000000000000
6826233,2becc5,-17,10000000000,21000,210000000000000
6825527,361537,14,30000000000,21000,630000000000000
6826131,9cc38b,21,6000000000,37679,226074000000000
6824793,118c0e,21,71000000000,21000,1491000000000000
6826051,efe837,49,100000000000,35836,3583600000000000
6824874,68423d,8,60000000000,143081,8584860000000000
6825287,0517ef,19,41000000000,52319,2145079000000000
6825663,7cb860,1,7000000000,21000,147000000000000
6824777,377f13,3,50000000000,37844,1892200000000000
6825262,ee5c1b,9,12500000000,36359,454487500000000
6824893,7d502e,4,18000000000,21612,389016000000000
6825147,5f3219,3,20000000000,142964,2859280000000000
6825331,d86e5d,3,14000000000,21000,294000000000000
6826320,07eec0,-3,10000000000,37180,371800000000000
6825812,0b8627,19,13500000000,53555,722992500000000
6825303,91729e,10,25000000000,107304,2682600000000000
6825145,c09998,0,60000000000,44152,2649120000000000
6824879,9779e2,3,10000000000,52000,520000000000000
6825829,c56257,2,41000000000,36897,1512777000000000
6825928,085734,31,20000000000,21916,438320000000000
6825136,d9c9b3,-109,60000000000,143081,8584860000000000
6826017,073ae7,4,25000000000,47714,1192850000000000
6824956,664b10,5,20000000000,24223,484460000000000
6824862,ec3312,1,7200000000,155584,1120204800000000
6826229,705928,48,10000000000,31984,319840000000000
6824890,82c138,4,10411651264,14111,146918810986304
6824806,3761bb,0,1000000000,21000,21000000000000
6825585,14b5d3,8,20000000000,27124,542480000000000
6825728,03204e,6,23000000000,21000,483000000000000
6825377,c514ce,5,50000000000,34470,1723500000000000
6826186,c6d289,27,18000000000,21000,378000000000000
6826147,fbdff6,7,10000000000,21000,210000000000000
6825154,9bb4a8,0,13000000000,82170,1068210000000000
6824814,230e44,4,20000000000,43670,873400000000000
6825476,d62a8b,73,1000000000,21000,21000000000000
6824760,b21fd9,4,50000000000,37578,1878900000000000
6825220,378b17,3,50000000000,21000,1050000000000000
6825002,31f680,0,1000000000,21000,21000000000000
6824761,832da4,20,20000000000,52882,1057640000000000
6826141,73ee2c,17,10000000000,37116,371160000000000
6825697,bc6397,15,30000000000,96856,2905680000000000
6825176,13e915,1,23191046144,21000,487011969024000
6825394,022a27,8,60000000000,143081,8584860000000000
6825427,62c18d,219,1000000000,21000,21000000000000
6826095,b8b3ba,22,60000000000,143081,8584860000000000
6825696,ae550f,22,60000000000,143081,8584860000000000
6825131,2ee8ab,-80,60000000000,143081,8584860000000000
6826007,5366b4,3,41000000000,21000,861000000000000
6825968,363d96,0,1000000000,21000,21000000000000
6825415,dba9b5,80,60000000000,143081,8584860000000000
6825135,b0073c,3,50000000000,34470,1723500000000000
6825803,cfb2cb,10,10000000000,21051,210510000000000
6825555,2b8196,16,41000000000,37409,1533769000000000
6824772,47111b,15,17000000000,51252,871284000000000
6825762,ed05d6,14,25000000000,21000,525000000000000
6826042,a632c5,0,60000000000,143081,8584860000000000
6825516,47539f,36,50000000000,36522,1826100000000000
6825050,c277de,5,20000000000,35616,712320000000000
6825150,9d8d60,9352,5100000000,21000,107100000000000
6825904,499da2,59,13500000000,53555,722992500000000
6824887,2a1ce5,5,41000000000,52005,2132205000000000
6824789,de2ff2,45,12000000000,377259,4527108000000000
6825002,3f37f3,0,1000000000,21000,21000000000000
6825639,37b93b,9,10000000000,21000,210000000000000
6825211,ff622d,-1,30000000000,71211,2136330000000000
6825594,b26321,16,60000000000,143081,8584860000000000
6825286,7a972c,2,31000000000,21000,651000000000000
6824755,3b916a,-13,1000000000,21000,21000000000000
6824930,b1fbca,8,50000000000,34470,1723500000000000
6825638,49c00e,9,20000000000,21000,420000000000000
6826209,96ba86,15,41000000000,36921,1513761000000000
6825327,b74873,13292,5000000000,92233,461165000000000
6825465,ee4625,5,20000000000,37980,759600000000000
6825524,e6a291,2,60000000000,21000,1260000000000000
6824783,565a8d,34,10000000000,21000,210000000000000
6825848,f786af,0,15000000000,47503,712545000000000
6824842,2290b5,7,10000000000,21000,210000000000000
6824901,adba63,10,50000000000,52263,2613150000000000
6826242,497abf,-2,60000000000,143081,8584860000000000
6825638,e21dda,3,60000000000,143081,8584860000000000
6826184,d84c58,17,71000000000,21000,1491000000000000
6826016,619a3c,2,40000000000,21000,840000000000000
6826020,7e3dcb,53,1000000000,21000,21000000000000
6826122,0ac6c7,14,50000000000,21000,1050000000000000
6825401,4d893b,34,1000000000,21000,21000000000000
6824937,ca3cca,14,41000000000,51417,2108097000000000
6825916,1f8575,3,12000000000,21000,252000000000000
6826274,58118c,0,41000000000,52194,2139954000000000
6824776,e8ea53,8,100000000000,52677,5267700000000000
6825896,4e259a,19,20000000000,127836,2556720000000000
6824846,aa62ee,2,10000000000,51936,519360000000000
6826102,0bda08,3,15000000000,21000,315000000000000
6825046,250d81,2,12200000000,21000,256200000000000
6825778,b2bd10,0,1000000000,21000,21000000000000
6825907,5a24f2,4,11500000001,21000,241500000021000
6826219,1d2bf0,7,20000000000,30263,605260000000000
6825888,2fa925,2,50000000000,21000,1050000000000000
6825224,a6b0b0,7,50000000000,21000,1050000000000000
6825396,d4a80b,29,71000000000,21000,1491000000000000
6826066,cec257,3,66000000000,37879,2500014000000000
6826186,051815,8,19000000000,94890,1802910000000000
6826063,9b8677,3,41000000000,61273,2512193000000000
6826219,4203f0,6,59200000000,143081,8470395200000000
6826134,d7c164,48613,4000200000,22292,89172458400000
6826337,830bf4,1,20000000000,21000,420000000000000
6826201,238a41,5,10000000000,114585,1145850000000000
6825386,a7ffb3,7,50000000000,21051,1052550000000000
6825746,510616,15,30000000000,21000,630000000000000
6824936,c3e0aa,5,50000000000,21000,1050000000000000
6826143,51e6fe,3,1000000000000,23725,23725000000000000
6825230,f55b96,134,10000000000,21000,210000000000000
6826246,e76e65,44,10000000000,21000,210000000000000
6825608,d74650,155,7000000000,21000,147000000000000
6825546,c107a0,-1,1000000000,21000,21000000000000
6824837,22c899,12,14000000000,52070,728980000000000
6825952,39522e,0,60000000000,143081,8584860000000000
6826248,0a6353,24,10000000000,21000,210000000000000
6825053,d42508,9,60000000000,21000,1260000000000000
6825380,032410,1,60000000000,21000,1260000000000000
6825764,6e8f1c,8,7500340000,498705,3740457059700000
6825371,77d050,25,9000000000,110317,992853000000000
6825217,6097d2,7,60000000000,143081,8584860000000000
6825513,f5f1c0,12,20000000000,37838,756760000000000
6826152,0fba9f,14,12000000000,33463,401556000000000
6825462,4b4660,5,41000000000,35869,1470629000000000
6825530,e068bf,3,13500000000,21080,284580000000000
6825791,8d4662,1,15000000000,91827,1377405000000000
6825700,bc5f86,29,99000000000,60754,6014646000000000
6825191,eff5eb,1,20000000000,53419,1068380000000000
6826286,f155e7,1,60000000000,143081,8584860000000000
6826003,e6fb59,5,50000000000,21000,1050000000000000
6825542,11af21,12,23633978996,23868,564095810676528
6826150,022faa,7,15000000000,21642,324630000000000
6825053,626977,29,60000000000,143081,8584860000000000
6825806,15fad3,7,20000000000,46131,922620000000000
6825953,15c3ea,8,13000000000,38090,495170000000000
6825327,94dc0d,0,5000000000,1603044,8015220000000000
6825140,9b1441,1,15000000000,336366,5045490000000000
6825512,0de7f1,12,11700000000,21000,245700000000000
6825773,0dbc0c,2,11000000000,21000,231000000000000
6825902,6d66ac,19,15000000000,21000,315000000000000
6825569,6b80a1,23,14000000000,21000,294000000000000
6825408,f55331,45,60000000000,143081,8584860000000000
6825308,189097,0,8100000000,28799,233271900000000
6825257,a5407b,3,53615533024,36913,1979110170514912
6825497,d0df9a,595,9000000000,22847,205623000000000
6825676,37811a,2,41000000000,21000,861000000000000
6825275,02734f,12,60000000000,143081,8584860000000000
6825479,56f67d,0,60000000000,143081,8584860000000000
6825164,01cbc8,14,60000000000,143081,8584860000000000
6825768,c71553,15,12100000000,240554,2910703400000000
6825458,404fb5,6,31000000000,21000,651000000000000
6825162,ac444e,16,60000000000,21000,1260000000000000
6825688,6e6f29,24,8000000000,28863,230904000000000
6826280,ad5f65,0,1000000000,21000,21000000000000
6825477,131356,8,50000000000,21000,1050000000000000
6826009,377ba4,4,12000000000,21000,252000000000000
6825940,a05516,5,21429850112,53319,1142618178121728
6825623,7bcff8,22,88000000000,21000,1848000000000000
6825716,2150db,5,10000000000,21000,210000000000000
6825530,f64d3c,3,9000000000,45151,406359000000000
6825933,9af88c,0,60000000000,143081,8584860000000000
6826165,926de0,22,9100000000,262245,2386429500000000
6825750,dd81bf,0,10000000000,21000,210000000000000
6825563,15ce7e,445,3000000000,21000,63000000000000
6824800,be5162,62,1000000000,21000,21000000000000
6824937,aac8bc,21,41000000000,22281,913521000000000
6826237,65f1f5,5,20000000000,21000,420000000000000
6825097,00cf9d,5,25000000000,46169,1154225000000000
6825921,9a10ee,9,15000000000,240160,3602400000000000
6826067,1760d2,3,12000000000,21080,252960000000000
6825334,3ec752,16,22000000000,38399,844778000000000
6825370,acc1c8,16,72000000000,37371,2690712000000000
6825740,9e51af,4,60000000000,143081,8584860000000000
6826066,fbc8c9,11,25000000000,46080,1152000000000000
6825719,839609,8,50000000000,21000,1050000000000000
6825207,32051d,1,15000000000,21000,315000000000000
6824759,5f8f44,10,31000000000,21000,651000000000000
6826323,6e20c3,2,20000000000,21000,420000000000000
6825708,bb570f,196,1000000000,21000,21000000000000
6824769,3a6587,-1,10000000000,21000,210000000000000
